mean_test_score,std_test_score,mean_train_score,mean_fit_time,max_depth,min_samples_leaf,min_samples_split
0.947,0.058,0.955,0.0021,15,19,16
0.947,0.058,0.955,0.0011,15,19,17
0.947,0.058,0.955,0.0011,15,19,18
0.947,0.058,0.955,0.0011,15,19,19
0.949,0.049,0.985,0.0013,16,2,2
0.95,0.05,0.985,0.0013,16,2,3
0.947,0.058,0.985,0.0013,16,2,4
0.941,0.062,0.983,0.0013,16,2,5
0.946,0.053,0.983,0.0013,16,2,6
0.944,0.066,0.981,0.0018,16,2,7
0.941,0.056,0.98,0.0025,16,2,8
0.94,0.056,0.979,0.0018,16,2,9
0.941,0.055,0.978,0.0013,16,2,10
0.944,0.06,0.977,0.0013,16,2,11
0.941,0.06,0.976,0.0013,16,2,12
0.941,0.06,0.976,0.0013,16,2,13
0.936,0.061,0.974,0.0012,16,2,14
0.934,0.064,0.972,0.0013,16,2,15
0.937,0.064,0.971,0.0012,16,2,16
0.937,0.064,0.971,0.0012,16,2,17
0.939,0.067,0.971,0.0013,16,2,18
0.939,0.067,0.971,0.0018,16,2,19
0.946,0.045,0.983,0.0027,16,3,2
0.947,0.049,0.983,0.0013,16,3,3
0.95,0.045,0.983,0.0013,16,3,4
0.947,0.052,0.983,0.0013,16,3,5
0.949,0.047,0.983,0.0013,16,3,6
0.947,0.055,0.981,0.0012,16,3,7
0.943,0.049,0.98,0.0013,16,3,8
0.943,0.049,0.979,0.0013,16,3,9
0.944,0.048,0.978,0.0012,16,3,10
0.943,0.056,0.977,0.0012,16,3,11
0.941,0.06,0.976,0.0012,16,3,12
0.941,0.06,0.976,0.0015,16,3,13
0.936,0.061,0.974,0.0023,16,3,14
0.934,0.064,0.972,0.0014,16,3,15
0.937,0.064,0.971,0.0014,16,3,16
0.937,0.064,0.971,0.0012,16,3,17
0.937,0.064,0.971,0.0013,16,3,18
0.937,0.064,0.971,0.0013,16,3,19
0.941,0.055,0.977,0.0013,16,4,2
0.94,0.058,0.977,0.0013,16,4,3
0.939,0.06,0.977,0.0013,16,4,4
0.944,0.052,0.977,0.0013,16,4,5
0.941,0.057,0.977,0.0015,16,4,6
0.943,0.054,0.977,0.0011,16,4,7
0.941,0.057,0.977,0.0012,16,4,8
0.946,0.05,0.977,0.0016,16,4,9
0.943,0.055,0.976,0.0013,16,4,10
0.944,0.058,0.975,0.0013,16,4,11
0.941,0.061,0.975,0.0017,16,4,12
0.94,0.062,0.974,0.0023,16,4,13
0.936,0.067,0.972,0.0045,16,4,14
0.934,0.069,0.971,0.0012,16,4,15
0.937,0.068,0.969,0.0012,16,4,16
0.937,0.068,0.969,0.0013,16,4,17
0.937,0.068,0.969,0.0012,16,4,18
0.937,0.068,0.969,0.0013,16,4,19
0.946,0.054,0.974,0.0012,16,5,2
0.944,0.064,0.974,0.0013,16,5,3
0.946,0.061,0.974,0.0022,16,5,4
0.947,0.059,0.974,0.0028,16,5,5
0.946,0.057,0.974,0.0012,16,5,6
0.943,0.065,0.974,0.0012,16,5,7
0.94,0.072,0.974,0.0012,16,5,8
0.943,0.058,0.974,0.0012,16,5,9
0.947,0.062,0.974,0.0012,16,5,10
0.944,0.06,0.974,0.0013,16,5,11
0.943,0.065,0.973,0.0016,16,5,12
0.939,0.062,0.972,0.0015,16,5,13
0.937,0.065,0.971,0.0012,16,5,14
0.937,0.073,0.969,0.0013,16,5,15
0.937,0.076,0.967,0.0012,16,5,16
0.937,0.076,0.967,0.0015,16,5,17
0.937,0.07,0.967,0.0013,16,5,18
0.937,0.07,0.967,0.0028,16,5,19
0.944,0.07,0.972,0.0012,16,6,2
0.941,0.068,0.972,0.003,16,6,3
0.943,0.072,0.972,0.0016,16,6,4
0.943,0.066,0.972,0.0012,16,6,5
0.941,0.068,0.972,0.0012,16,6,6
0.94,0.063,0.972,0.0012,16,6,7
0.944,0.07,0.972,0.0013,16,6,8
0.941,0.062,0.972,0.0013,16,6,9
0.941,0.062,0.972,0.0012,16,6,10
0.943,0.066,0.972,0.0028,16,6,11
0.941,0.068,0.972,0.0028,16,6,12
0.941,0.073,0.971,0.0012,16,6,13
0.939,0.07,0.97,0.0013,16,6,14
0.937,0.066,0.969,0.0012,16,6,15
0.937,0.07,0.967,0.0012,16,6,16
0.939,0.075,0.967,0.0012,16,6,17
0.939,0.075,0.967,0.0012,16,6,18
0.937,0.076,0.967,0.0012,16,6,19
0.941,0.069,0.97,0.0012,16,7,2
0.943,0.067,0.97,0.0013,16,7,3
0.94,0.064,0.97,0.0012,16,7,4
0.943,0.066,0.97,0.0012,16,7,5
0.943,0.066,0.97,0.0012,16,7,6
0.94,0.064,0.97,0.0022,16,7,7
0.94,0.064,0.97,0.0022,16,7,8
0.941,0.069,0.97,0.0012,16,7,9
0.943,0.067,0.97,0.0012,16,7,10
0.941,0.062,0.97,0.0012,16,7,11
0.943,0.072,0.97,0.0012,16,7,12
0.941,0.069,0.97,0.0012,16,7,13
0.943,0.067,0.97,0.0012,16,7,14
0.94,0.071,0.969,0.0012,16,7,15
0.941,0.072,0.968,0.0012,16,7,16
0.94,0.069,0.968,0.0012,16,7,17
0.941,0.072,0.968,0.0012,16,7,18
0.94,0.074,0.968,0.0012,16,7,19
0.937,0.069,0.966,0.0012,16,8,2
0.937,0.069,0.966,0.0038,16,8,3
0.936,0.07,0.966,0.0012,16,8,4
0.936,0.07,0.966,0.0032,16,8,5
0.937,0.069,0.966,0.0012,16,8,6
0.937,0.069,0.966,0.0012,16,8,7
0.936,0.07,0.966,0.0012,16,8,8
0.936,0.065,0.966,0.0012,16,8,9
0.936,0.065,0.966,0.0012,16,8,10
0.936,0.065,0.966,0.0012,16,8,11
0.936,0.065,0.966,0.0012,16,8,12
0.936,0.07,0.966,0.0012,16,8,13
0.936,0.07,0.966,0.0018,16,8,14
0.934,0.066,0.966,0.0012,16,8,15
0.937,0.069,0.966,0.0012,16,8,16
0.936,0.07,0.966,0.0012,16,8,17
0.937,0.069,0.966,0.0012,16,8,18
0.937,0.069,0.966,0.002,16,8,19
0.94,0.072,0.965,0.0012,16,9,2
0.94,0.072,0.965,0.0012,16,9,3
0.937,0.069,0.965,0.0012,16,9,4
0.94,0.072,0.965,0.0012,16,9,5
0.937,0.069,0.965,0.0011,16,9,6
0.94,0.072,0.965,0.0013,16,9,7
0.937,0.069,0.965,0.0019,16,9,8
0.937,0.069,0.965,0.0022,16,9,9
0.94,0.072,0.965,0.0014,16,9,10
0.937,0.069,0.965,0.0012,16,9,11
0.94,0.072,0.965,0.0012,16,9,12
0.94,0.072,0.965,0.0012,16,9,13
0.94,0.072,0.965,0.0012,16,9,14
0.94,0.072,0.965,0.0012,16,9,15
0.94,0.072,0.965,0.0012,16,9,16
0.937,0.069,0.965,0.0012,16,9,17
0.94,0.072,0.965,0.0015,16,9,18
0.937,0.069,0.965,0.0014,16,9,19
0.941,0.071,0.962,0.0012,16,10,2
0.941,0.071,0.962,0.0021,16,10,3
0.937,0.076,0.962,0.0012,16,10,4
0.937,0.076,0.962,0.0011,16,10,5
0.937,0.076,0.962,0.0012,16,10,6
0.941,0.071,0.962,0.0014,16,10,7
0.937,0.076,0.962,0.0016,16,10,8
0.937,0.076,0.962,0.0012,16,10,9
0.937,0.076,0.962,0.0013,16,10,10
0.941,0.071,0.962,0.0013,16,10,11
0.937,0.076,0.962,0.0012,16,10,12
0.937,0.076,0.962,0.0012,16,10,13
0.937,0.076,0.962,0.0012,16,10,14
0.941,0.071,0.962,0.0012,16,10,15
0.937,0.076,0.962,0.0012,16,10,16
0.937,0.076,0.962,0.0012,16,10,17
0.937,0.076,0.962,0.0011,16,10,18
0.941,0.071,0.962,0.0012,16,10,19
0.937,0.071,0.961,0.0012,16,11,2
0.933,0.075,0.961,0.0011,16,11,3
0.937,0.071,0.961,0.0011,16,11,4
0.937,0.071,0.961,0.0012,16,11,5
0.937,0.071,0.961,0.0011,16,11,6
0.933,0.075,0.961,0.0012,16,11,7
0.937,0.071,0.961,0.0021,16,11,8
0.937,0.071,0.961,0.0026,16,11,9
0.933,0.075,0.961,0.0019,16,11,10
0.933,0.075,0.961,0.0012,16,11,11
0.937,0.071,0.961,0.0016,16,11,12
0.937,0.071,0.961,0.0011,16,11,13
0.937,0.071,0.961,0.0038,16,11,14
0.937,0.071,0.961,0.0018,16,11,15
0.937,0.071,0.961,0.0012,16,11,16
0.937,0.071,0.961,0.0012,16,11,17
0.937,0.071,0.961,0.002,16,11,18
0.933,0.075,0.961,0.0043,16,11,19
0.941,0.066,0.961,0.0015,16,12,2
0.941,0.066,0.961,0.0051,16,12,3
0.937,0.071,0.961,0.0037,16,12,4
0.941,0.066,0.961,0.0016,16,12,5
0.937,0.071,0.961,0.003,16,12,6
0.937,0.071,0.961,0.006,16,12,7
0.937,0.071,0.961,0.0012,16,12,8
0.941,0.066,0.961,0.0024,16,12,9
0.937,0.071,0.961,0.0017,16,12,10
0.941,0.066,0.961,0.0012,16,12,11
0.941,0.066,0.961,0.0012,16,12,12
0.941,0.066,0.961,0.0011,16,12,13
0.937,0.071,0.961,0.0011,16,12,14
0.941,0.066,0.961,0.0011,16,12,15
0.937,0.071,0.961,0.0011,16,12,16
0.937,0.071,0.961,0.0011,16,12,17
0.937,0.071,0.961,0.0011,16,12,18
0.941,0.066,0.961,0.0011,16,12,19
0.94,0.067,0.961,0.0011,16,13,2
0.944,0.061,0.961,0.0012,16,13,3
0.94,0.067,0.961,0.0011,16,13,4
0.944,0.061,0.961,0.0011,16,13,5
0.944,0.061,0.961,0.0011,16,13,6
0.94,0.067,0.961,0.0011,16,13,7
0.944,0.061,0.961,0.0011,16,13,8
0.944,0.061,0.961,0.0011,16,13,9
0.94,0.067,0.961,0.0012,16,13,10
0.944,0.061,0.961,0.0011,16,13,11
0.94,0.067,0.961,0.0011,16,13,12
0.94,0.067,0.961,0.0011,16,13,13
0.944,0.061,0.961,0.0027,16,13,14
0.944,0.061,0.961,0.0036,16,13,15
0.944,0.061,0.961,0.0011,16,13,16
0.944,0.061,0.961,0.0011,16,13,17
0.944,0.061,0.961,0.001,16,13,18
0.94,0.067,0.961,0.001,16,13,19
0.947,0.06,0.958,0.0011,16,14,2
0.949,0.06,0.958,0.0026,16,14,3
0.943,0.067,0.958,0.0024,16,14,4
0.944,0.067,0.958,0.0018,16,14,5
0.944,0.067,0.958,0.0011,16,14,6
0.949,0.06,0.958,0.0011,16,14,7
0.949,0.06,0.958,0.0011,16,14,8
0.949,0.06,0.958,0.0012,16,14,9
0.944,0.067,0.958,0.0009,16,14,10
0.947,0.06,0.958,0.0014,16,14,11
0.944,0.067,0.958,0.0011,16,14,12
0.949,0.06,0.958,0.0012,16,14,13
0.949,0.06,0.958,0.0011,16,14,14
0.944,0.067,0.958,0.0011,16,14,15
0.944,0.067,0.958,0.0012,16,14,16
0.947,0.06,0.958,0.0012,16,14,17
0.943,0.067,0.958,0.0012,16,14,18
0.949,0.06,0.958,0.0016,16,14,19
0.944,0.052,0.957,0.0011,16,15,2
0.944,0.052,0.957,0.0011,16,15,3
0.944,0.052,0.957,0.0012,16,15,4
0.944,0.052,0.957,0.0011,16,15,5
0.944,0.052,0.957,0.0011,16,15,6
0.944,0.052,0.957,0.0011,16,15,7
0.944,0.052,0.957,0.0026,16,15,8
0.944,0.052,0.957,0.0011,16,15,9
0.944,0.052,0.957,0.0029,16,15,10
0.944,0.052,0.957,0.0011,16,15,11
0.944,0.052,0.957,0.0011,16,15,12
0.944,0.052,0.957,0.0022,16,15,13
0.944,0.052,0.957,0.0045,16,15,14
0.944,0.052,0.957,0.0012,16,15,15
0.944,0.052,0.957,0.0011,16,15,16
0.944,0.052,0.957,0.0011,16,15,17
0.944,0.052,0.957,0.0011,16,15,18
0.944,0.052,0.957,0.0011,16,15,19
0.946,0.055,0.956,0.0023,16,16,2
0.946,0.055,0.956,0.0023,16,16,3
0.946,0.055,0.956,0.0011,16,16,4
0.946,0.055,0.956,0.0011,16,16,5
0.946,0.055,0.956,0.0011,16,16,6
0.946,0.055,0.956,0.0011,16,16,7
0.946,0.055,0.956,0.0011,16,16,8
0.946,0.055,0.956,0.0012,16,16,9
0.946,0.055,0.956,0.0012,16,16,10
0.946,0.055,0.956,0.0011,16,16,11
0.946,0.055,0.956,0.0011,16,16,12
0.946,0.055,0.956,0.002,16,16,13
0.946,0.055,0.956,0.002,16,16,14
0.946,0.055,0.956,0.0014,16,16,15
0.946,0.055,0.956,0.0012,16,16,16
0.946,0.055,0.956,0.0012,16,16,17
0.946,0.055,0.956,0.0011,16,16,18
0.946,0.055,0.956,0.0012,16,16,19
0.947,0.058,0.956,0.0011,16,17,2
0.947,0.058,0.956,0.002,16,17,3
0.947,0.058,0.956,0.0011,16,17,4
0.947,0.058,0.956,0.0012,16,17,5
0.947,0.058,0.956,0.0038,16,17,6
0.947,0.058,0.956,0.0037,16,17,7
0.947,0.058,0.956,0.0016,16,17,8
0.947,0.058,0.956,0.0011,16,17,9
0.947,0.058,0.956,0.001,16,17,10
0.947,0.058,0.956,0.0011,16,17,11
0.947,0.058,0.956,0.0011,16,17,12
0.947,0.058,0.956,0.0012,16,17,13
0.947,0.058,0.956,0.0013,16,17,14
0.947,0.058,0.956,0.0011,16,17,15
0.947,0.058,0.956,0.0013,16,17,16
0.947,0.058,0.956,0.0012,16,17,17
0.947,0.058,0.956,0.0015,16,17,18
0.947,0.058,0.956,0.0023,16,17,19
0.947,0.058,0.955,0.0016,16,18,2
0.947,0.058,0.955,0.0011,16,18,3
0.947,0.058,0.955,0.0011,16,18,4
0.947,0.058,0.955,0.0011,16,18,5
0.947,0.058,0.955,0.0013,16,18,6
0.947,0.058,0.955,0.0011,16,18,7
0.947,0.058,0.955,0.0012,16,18,8
0.947,0.058,0.955,0.0011,16,18,9
0.947,0.058,0.955,0.0012,16,18,10
0.947,0.058,0.955,0.0011,16,18,11
0.947,0.058,0.955,0.0012,16,18,12
0.947,0.058,0.955,0.0011,16,18,13
0.947,0.058,0.955,0.0011,16,18,14
0.947,0.058,0.955,0.0021,16,18,15
0.947,0.058,0.955,0.0015,16,18,16
0.947,0.058,0.955,0.001,16,18,17
0.947,0.058,0.955,0.0016,16,18,18
0.947,0.058,0.955,0.0018,16,18,19
0.947,0.058,0.955,0.0011,16,19,2
0.947,0.058,0.955,0.0011,16,19,3
0.947,0.058,0.955,0.0026,16,19,4
0.947,0.058,0.955,0.0011,16,19,5
0.947,0.058,0.955,0.0011,16,19,6
0.947,0.058,0.955,0.0011,16,19,7
0.947,0.058,0.955,0.0011,16,19,8
0.947,0.058,0.955,0.0026,16,19,9
0.947,0.058,0.955,0.0011,16,19,10
0.947,0.058,0.955,0.0011,16,19,11
0.947,0.058,0.955,0.0011,16,19,12
0.947,0.058,0.955,0.0011,16,19,13
0.947,0.058,0.955,0.0011,16,19,14
0.947,0.058,0.955,0.001,16,19,15
0.947,0.058,0.955,0.0022,16,19,16
0.947,0.058,0.955,0.001,16,19,17
0.947,0.058,0.955,0.001,16,19,18
0.947,0.058,0.955,0.001,16,19,19
0.94,0.054,0.985,0.0017,17,2,2
0.949,0.051,0.985,0.0017,17,2,3
0.94,0.064,0.986,0.0035,17,2,4
0.939,0.068,0.983,0.0029,17,2,5
0.946,0.059,0.983,0.0013,17,2,6
0.944,0.059,0.981,0.0013,17,2,7
0.94,0.052,0.98,0.0013,17,2,8
0.939,0.052,0.979,0.0012,17,2,9
0.94,0.051,0.978,0.0012,17,2,10
0.944,0.06,0.977,0.0018,17,2,11
0.94,0.056,0.976,0.0026,17,2,12
0.94,0.056,0.976,0.0013,17,2,13
0.936,0.061,0.974,0.0012,17,2,14
0.936,0.068,0.972,0.0013,17,2,15
0.939,0.067,0.971,0.0012,17,2,16
0.937,0.064,0.971,0.0012,17,2,17
0.937,0.064,0.971,0.0012,17,2,18
0.937,0.064,0.971,0.0012,17,2,19
0.946,0.048,0.983,0.0013,17,3,2
0.95,0.052,0.983,0.0012,17,3,3
0.946,0.048,0.983,0.0014,17,3,4
0.953,0.048,0.982,0.0013,17,3,5
0.949,0.047,0.983,0.0013,17,3,6
0.944,0.05,0.981,0.0013,17,3,7
0.943,0.049,0.98,0.0013,17,3,8
0.944,0.048,0.979,0.002,17,3,9
0.944,0.048,0.978,0.0022,17,3,10
0.944,0.06,0.977,0.0012,17,3,11
0.941,0.06,0.976,0.0013,17,3,12
0.94,0.056,0.976,0.0015,17,3,13
0.937,0.065,0.974,0.0014,17,3,14
0.936,0.068,0.972,0.0014,17,3,15
0.937,0.064,0.971,0.0012,17,3,16
0.937,0.064,0.971,0.0012,17,3,17
0.937,0.064,0.971,0.0013,17,3,18
0.937,0.064,0.971,0.0015,17,3,19
0.941,0.055,0.977,0.0015,17,4,2
0.943,0.054,0.977,0.0015,17,4,3
0.941,0.055,0.977,0.002,17,4,4
0.943,0.054,0.977,0.0018,17,4,5
0.94,0.057,0.977,0.0018,17,4,6
0.941,0.057,0.977,0.0012,17,4,7
0.94,0.058,0.977,0.0022,17,4,8
0.943,0.054,0.977,0.002,17,4,9
0.944,0.052,0.976,0.0014,17,4,10
0.944,0.058,0.975,0.0015,17,4,11
0.941,0.061,0.975,0.0014,17,4,12
0.94,0.062,0.974,0.0012,17,4,13
0.936,0.067,0.972,0.0013,17,4,14
0.934,0.069,0.971,0.0012,17,4,15
0.937,0.068,0.969,0.0011,17,4,16
0.937,0.068,0.969,0.0012,17,4,17
0.937,0.068,0.969,0.0021,17,4,18
0.937,0.068,0.969,0.0012,17,4,19
0.941,0.065,0.974,0.0012,17,5,2
0.94,0.072,0.974,0.0013,17,5,3
0.943,0.072,0.974,0.0012,17,5,4
0.943,0.065,0.974,0.0014,17,5,5
0.941,0.06,0.974,0.0013,17,5,6
0.94,0.067,0.974,0.0012,17,5,7
0.941,0.068,0.974,0.0012,17,5,8
0.943,0.072,0.974,0.0013,17,5,9
0.946,0.061,0.974,0.0024,17,5,10
0.94,0.062,0.974,0.0021,17,5,11
0.943,0.065,0.973,0.0023,17,5,12
0.941,0.065,0.972,0.0013,17,5,13
0.936,0.067,0.971,0.0013,17,5,14
0.936,0.074,0.97,0.0023,17,5,15
0.937,0.07,0.967,0.0012,17,5,16
0.939,0.075,0.967,0.0011,17,5,17
0.937,0.076,0.967,0.0012,17,5,18
0.937,0.07,0.967,0.0012,17,5,19
0.941,0.062,0.972,0.0012,17,6,2
0.943,0.066,0.972,0.0028,17,6,3
0.944,0.07,0.972,0.0035,17,6,4
0.941,0.068,0.972,0.0027,17,6,5
0.943,0.066,0.972,0.0013,17,6,6
0.943,0.066,0.972,0.0017,17,6,7
0.941,0.068,0.972,0.0012,17,6,8
0.941,0.068,0.972,0.0012,17,6,9
0.941,0.068,0.972,0.0012,17,6,10
0.943,0.066,0.972,0.0012,17,6,11
0.941,0.068,0.972,0.0012,17,6,12
0.941,0.067,0.971,0.0012,17,6,13
0.939,0.07,0.97,0.002,17,6,14
0.936,0.068,0.969,0.0013,17,6,15
0.937,0.076,0.967,0.0012,17,6,16
0.939,0.075,0.967,0.0015,17,6,17
0.936,0.072,0.967,0.0015,17,6,18
0.937,0.07,0.967,0.0018,17,6,19
0.943,0.067,0.97,0.0027,17,7,2
0.943,0.066,0.97,0.0023,17,7,3
0.941,0.068,0.97,0.0017,17,7,4
0.941,0.062,0.97,0.0013,17,7,5
0.944,0.07,0.97,0.0017,17,7,6
0.941,0.062,0.97,0.0012,17,7,7
0.943,0.066,0.97,0.0012,17,7,8
0.943,0.066,0.97,0.0013,17,7,9
0.941,0.062,0.97,0.0012,17,7,10
0.944,0.07,0.97,0.0013,17,7,11
0.943,0.067,0.97,0.0012,17,7,12
0.941,0.069,0.97,0.0012,17,7,13
0.944,0.07,0.97,0.0012,17,7,14
0.94,0.071,0.969,0.0012,17,7,15
0.94,0.069,0.968,0.0023,17,7,16
0.94,0.074,0.968,0.0013,17,7,17
0.939,0.071,0.968,0.0012,17,7,18
0.94,0.074,0.968,0.0012,17,7,19
0.937,0.069,0.966,0.0013,17,8,2
0.936,0.065,0.966,0.0013,17,8,3
0.934,0.066,0.966,0.0012,17,8,4
0.936,0.07,0.966,0.0012,17,8,5
0.937,0.069,0.966,0.0012,17,8,6
0.937,0.069,0.966,0.0013,17,8,7
0.936,0.07,0.966,0.0028,17,8,8
0.936,0.07,0.966,0.0029,17,8,9
0.936,0.07,0.966,0.0017,17,8,10
0.936,0.065,0.966,0.0026,17,8,11
0.934,0.066,0.966,0.0012,17,8,12
0.937,0.069,0.966,0.0012,17,8,13
0.934,0.066,0.966,0.0012,17,8,14
0.937,0.069,0.966,0.0012,17,8,15
0.936,0.065,0.966,0.0012,17,8,16
0.934,0.066,0.966,0.0012,17,8,17
0.936,0.07,0.966,0.0012,17,8,18
0.937,0.069,0.966,0.0012,17,8,19
0.94,0.072,0.965,0.0012,17,9,2
0.94,0.072,0.965,0.0012,17,9,3
0.94,0.072,0.965,0.0013,17,9,4
0.937,0.069,0.965,0.003,17,9,5
0.94,0.072,0.965,0.0012,17,9,6
0.94,0.072,0.965,0.0012,17,9,7
0.937,0.069,0.965,0.0012,17,9,8
0.937,0.069,0.965,0.0012,17,9,9
0.94,0.072,0.965,0.0022,17,9,10
0.94,0.072,0.965,0.0012,17,9,11
0.937,0.069,0.965,0.0011,17,9,12
0.937,0.069,0.965,0.0011,17,9,13
0.94,0.072,0.965,0.0012,17,9,14
0.937,0.069,0.965,0.0012,17,9,15
0.937,0.069,0.965,0.0011,17,9,16
0.937,0.069,0.965,0.0012,17,9,17
0.94,0.072,0.965,0.0012,17,9,18
0.937,0.069,0.965,0.0012,17,9,19
0.937,0.076,0.962,0.0012,17,10,2
0.941,0.071,0.962,0.0017,17,10,3
0.941,0.071,0.962,0.0024,17,10,4
0.937,0.076,0.962,0.0012,17,10,5
0.937,0.076,0.962,0.0022,17,10,6
0.941,0.071,0.962,0.0022,17,10,7
0.937,0.076,0.962,0.0021,17,10,8
0.941,0.071,0.962,0.0015,17,10,9
0.941,0.071,0.962,0.0011,17,10,10
0.937,0.076,0.962,0.0011,17,10,11
0.941,0.071,0.962,0.0019,17,10,12
0.937,0.076,0.962,0.0012,17,10,13
0.937,0.076,0.962,0.0012,17,10,14
0.941,0.071,0.962,0.0014,17,10,15
0.937,0.076,0.962,0.0013,17,10,16
0.937,0.076,0.962,0.0014,17,10,17
0.937,0.076,0.962,0.0027,17,10,18
0.941,0.071,0.962,0.0013,17,10,19
0.937,0.071,0.961,0.0011,17,11,2
0.937,0.071,0.961,0.0011,17,11,3
0.937,0.071,0.961,0.0011,17,11,4
0.937,0.071,0.961,0.0011,17,11,5
0.933,0.075,0.961,0.0021,17,11,6
0.937,0.071,0.961,0.0013,17,11,7
0.933,0.075,0.961,0.0012,17,11,8
0.937,0.071,0.961,0.0012,17,11,9
0.933,0.075,0.961,0.0013,17,11,10
0.933,0.075,0.961,0.0013,17,11,11
0.937,0.071,0.961,0.0012,17,11,12
0.933,0.075,0.961,0.0011,17,11,13
0.933,0.075,0.961,0.0011,17,11,14
0.937,0.071,0.961,0.0011,17,11,15
0.937,0.071,0.961,0.0011,17,11,16
0.933,0.075,0.961,0.0011,17,11,17
0.937,0.071,0.961,0.0011,17,11,18
0.937,0.071,0.961,0.0011,17,11,19
0.937,0.071,0.961,0.0029,17,12,2
0.937,0.071,0.961,0.0023,17,12,3
0.941,0.066,0.961,0.0011,17,12,4
0.937,0.071,0.961,0.0011,17,12,5
0.941,0.066,0.961,0.0012,17,12,6
0.937,0.071,0.961,0.0013,17,12,7
0.941,0.066,0.961,0.0011,17,12,8
0.937,0.071,0.961,0.0011,17,12,9
0.937,0.071,0.961,0.0011,17,12,10
0.941,0.066,0.961,0.001,17,12,11
0.941,0.066,0.961,0.0011,17,12,12
0.937,0.071,0.961,0.001,17,12,13
0.941,0.066,0.961,0.0011,17,12,14
0.941,0.066,0.961,0.0016,17,12,15
0.937,0.071,0.961,0.0011,17,12,16
0.937,0.071,0.961,0.0011,17,12,17
0.941,0.066,0.961,0.001,17,12,18
0.937,0.071,0.961,0.001,17,12,19
0.944,0.061,0.961,0.0023,17,13,2
0.94,0.067,0.961,0.0011,17,13,3
0.94,0.067,0.961,0.0011,17,13,4
0.94,0.067,0.961,0.0011,17,13,5
0.944,0.061,0.961,0.0011,17,13,6
0.94,0.067,0.961,0.0011,17,13,7
0.94,0.067,0.961,0.0011,17,13,8
0.94,0.067,0.961,0.0012,17,13,9
0.944,0.061,0.961,0.0016,17,13,10
0.94,0.067,0.961,0.0015,17,13,11
0.944,0.061,0.961,0.0011,17,13,12
0.94,0.067,0.961,0.0011,17,13,13
0.944,0.061,0.961,0.0011,17,13,14
0.94,0.067,0.961,0.0011,17,13,15
0.94,0.067,0.961,0.0011,17,13,16
0.944,0.061,0.961,0.0011,17,13,17
0.944,0.061,0.961,0.0011,17,13,18
0.94,0.067,0.961,0.0011,17,13,19
0.949,0.06,0.958,0.0011,17,14,2
0.949,0.06,0.958,0.0011,17,14,3
0.947,0.06,0.958,0.0011,17,14,4
0.943,0.067,0.958,0.0011,17,14,5
0.943,0.067,0.958,0.0011,17,14,6
0.943,0.067,0.958,0.0011,17,14,7
0.943,0.067,0.958,0.0012,17,14,8
0.949,0.06,0.958,0.0011,17,14,9
0.944,0.067,0.958,0.0011,17,14,10
0.943,0.067,0.958,0.0011,17,14,11
0.947,0.06,0.958,0.0011,17,14,12
0.944,0.067,0.958,0.0011,17,14,13
0.949,0.06,0.958,0.0011,17,14,14
0.943,0.067,0.958,0.001,17,14,15
0.949,0.06,0.958,0.001,17,14,16
0.944,0.067,0.958,0.0022,17,14,17
0.949,0.06,0.958,0.0023,17,14,18
0.944,0.067,0.958,0.0011,17,14,19
0.944,0.052,0.957,0.0011,17,15,2
0.944,0.052,0.957,0.0011,17,15,3
0.944,0.052,0.957,0.0011,17,15,4
0.944,0.052,0.957,0.0011,17,15,5
0.944,0.052,0.957,0.0011,17,15,6
0.944,0.052,0.957,0.0011,17,15,7
0.944,0.052,0.957,0.0011,17,15,8
0.944,0.052,0.957,0.0011,17,15,9
0.944,0.052,0.957,0.001,17,15,10
0.944,0.052,0.957,0.0011,17,15,11
0.944,0.052,0.957,0.0016,17,15,12
0.944,0.052,0.957,0.0011,17,15,13
0.944,0.052,0.957,0.0016,17,15,14
0.944,0.052,0.957,0.001,17,15,15
0.944,0.052,0.957,0.0011,17,15,16
0.944,0.052,0.957,0.0011,17,15,17
0.944,0.052,0.957,0.001,17,15,18
0.944,0.052,0.957,0.0011,17,15,19
0.946,0.055,0.956,0.0011,17,16,2
0.946,0.055,0.956,0.0011,17,16,3
0.946,0.055,0.956,0.0011,17,16,4
0.946,0.055,0.956,0.0011,17,16,5
0.946,0.055,0.956,0.0011,17,16,6
0.946,0.055,0.956,0.0011,17,16,7
0.946,0.055,0.956,0.0034,17,16,8
0.946,0.055,0.956,0.0017,17,16,9
0.946,0.055,0.956,0.0011,17,16,10
0.946,0.055,0.956,0.0011,17,16,11
0.946,0.055,0.956,0.0011,17,16,12
0.946,0.055,0.956,0.0011,17,16,13
0.946,0.055,0.956,0.0011,17,16,14
0.946,0.055,0.956,0.0011,17,16,15
0.946,0.055,0.956,0.0011,17,16,16
0.946,0.055,0.956,0.0011,17,16,17
0.946,0.055,0.956,0.0011,17,16,18
0.946,0.055,0.956,0.0011,17,16,19
0.947,0.058,0.956,0.0032,17,17,2
0.947,0.058,0.956,0.0013,17,17,3
0.947,0.058,0.956,0.0011,17,17,4
0.947,0.058,0.956,0.0011,17,17,5
0.947,0.058,0.956,0.0011,17,17,6
0.947,0.058,0.956,0.0011,17,17,7
0.947,0.058,0.956,0.0011,17,17,8
0.947,0.058,0.956,0.0016,17,17,9
0.947,0.058,0.956,0.0021,17,17,10
